"Name","OverallScore","SyntaxValid","SyntaxErrors","DocScore","MissingSections","SecurityScore","SecurityIssues","ErrorHandlingScore","CodeQualityScore","Path"
"Termsandconditions Get.ps1","65","False","1","100","","100","","80","86","C:\Users\wesle\Dropbox\GITHUB\06 - COMPLETED TOOLS\TECH-Azure-Intune-Management-PowerShell-Device-Policy-Enterprise\Intune\PowerShell-Scripts\Reporting-Analytics\Termsandconditions Get.ps1"
"Termsandconditions Remove.ps1","64","False","1","100","","100","","80","80","C:\Users\wesle\Dropbox\GITHUB\06 - COMPLETED TOOLS\TECH-Azure-Intune-Management-PowerShell-Device-Policy-Enterprise\Intune\PowerShell-Scripts\Device-Management\Termsandconditions Remove.ps1"
"Test Autopilotazureaddeviceassociation.ps1","69","False","1","100","","100","","100","92","C:\Users\wesle\Dropbox\GITHUB\06 - COMPLETED TOOLS\TECH-Azure-Intune-Management-PowerShell-Device-Policy-Enterprise\Intune\PowerShell-Scripts\Device-Management\Test Autopilotazureaddeviceassociation.ps1"
"Test Windowsversion.ps1","57","False","1","67",".EXAMPLE","100","","70","100","C:\Users\wesle\Dropbox\GITHUB\06 - COMPLETED TOOLS\TECH-Azure-Intune-Management-PowerShell-Device-Policy-Enterprise\Intune\PowerShell-Scripts\Device-Management\Test Windowsversion.ps1"
"Toastappstatus.ps1","56","False","1","100","","60","Potential hardcoded credential detected","80","84","C:\Users\wesle\Dropbox\GITHUB\06 - COMPLETED TOOLS\TECH-Azure-Intune-Management-PowerShell-Device-Policy-Enterprise\Intune\PowerShell-Scripts\Application-Management\Toastappstatus.ps1"
"Trafficmanagerexternalendpoint.ps1","41","False","1","67",".EXAMPLE","100","","0","78","C:\Users\wesle\Dropbox\GITHUB\06 - COMPLETED TOOLS\TECH-Azure-Intune-Management-PowerShell-Device-Policy-Enterprise\Intune\PowerShell-Scripts\Device-Management\Trafficmanagerexternalendpoint.ps1"
"Uninstall Acrobat.ps1","63","False","1","67",".EXAMPLE","100","","100","94","C:\Users\wesle\Dropbox\GITHUB\06 - COMPLETED TOOLS\TECH-Azure-Intune-Management-PowerShell-Device-Policy-Enterprise\Intune\PowerShell-Scripts\Device-Management\Uninstall Acrobat.ps1"
"Uninstall.ps1","43","False","1","67",".EXAMPLE","100","","0","100","C:\Users\wesle\Dropbox\GITHUB\06 - COMPLETED TOOLS\TECH-Azure-Intune-Management-PowerShell-Device-Policy-Enterprise\Intune\PowerShell-Scripts\Device-Management\Uninstall.ps1"
"Uninstallclassicteams.ps1","59","False","1","67",".EXAMPLE","100","","80","94","C:\Users\wesle\Dropbox\GITHUB\06 - COMPLETED TOOLS\TECH-Azure-Intune-Management-PowerShell-Device-Policy-Enterprise\Intune\PowerShell-Scripts\Remediation-Scripts\Uninstallclassicteams.ps1"
"Update Scepcertificate.ps1","56","False","1","67",".EXAMPLE","100","","80","62","C:\Users\wesle\Dropbox\GITHUB\06 - COMPLETED TOOLS\TECH-Azure-Intune-Management-PowerShell-Device-Policy-Enterprise\Intune\PowerShell-Scripts\Certificate-Management\Update Scepcertificate.ps1"
"Update Software.ps1","58","False","1","67",".EXAMPLE","100","","80","90","C:\Users\wesle\Dropbox\GITHUB\06 - COMPLETED TOOLS\TECH-Azure-Intune-Management-PowerShell-Device-Policy-Enterprise\Intune\PowerShell-Scripts\Device-Management\Update Software.ps1"
"Updateprimaryuser.ps1","35","False","1","67",".EXAMPLE","60","Potential hardcoded credential detected","0","94","C:\Users\wesle\Dropbox\GITHUB\06 - COMPLETED TOOLS\TECH-Azure-Intune-Management-PowerShell-Device-Policy-Enterprise\Intune\PowerShell-Scripts\Device-Management\Updateprimaryuser.ps1"
"Upload Windowsautopilotdeviceinfo.ps1","56","False","1","100","","70","Security risk: Contains pattern 'ConvertTo-SecureString.*-AsPlainText'","80","56","C:\Users\wesle\Dropbox\GITHUB\06 - COMPLETED TOOLS\TECH-Azure-Intune-Management-PowerShell-Device-Policy-Enterprise\Intune\PowerShell-Scripts\Device-Management\Upload Windowsautopilotdeviceinfo.ps1"
"User MAM Report Get.ps1","56","False","1","100","","100","","80","0","C:\Users\wesle\Dropbox\GITHUB\06 - COMPLETED TOOLS\TECH-Azure-Intune-Management-PowerShell-Device-Policy-Enterprise\Intune\PowerShell-Scripts\Reporting-Analytics\User MAM Report Get.ps1"
"User Policy Report Get.ps1","62","False","1","100","","100","","80","56","C:\Users\wesle\Dropbox\GITHUB\06 - COMPLETED TOOLS\TECH-Azure-Intune-Management-PowerShell-Device-Policy-Enterprise\Intune\PowerShell-Scripts\Reporting-Analytics\User Policy Report Get.ps1"
"Usercheck.ps1","41","False","1","67",".EXAMPLE","100","","0","80","C:\Users\wesle\Dropbox\GITHUB\06 - COMPLETED TOOLS\TECH-Azure-Intune-Management-PowerShell-Device-Policy-Enterprise\Intune\PowerShell-Scripts\Device-Management\Usercheck.ps1"
"Validate Ndesconfiguration.ps1","60","False","1","100","","100","","100","0","C:\Users\wesle\Dropbox\GITHUB\06 - COMPLETED TOOLS\TECH-Azure-Intune-Management-PowerShell-Device-Policy-Enterprise\Intune\PowerShell-Scripts\Device-Management\Validate Ndesconfiguration.ps1"
"Validate Ndesurl.ps1","65","False","1","100","","100","","100","50","C:\Users\wesle\Dropbox\GITHUB\06 - COMPLETED TOOLS\TECH-Azure-Intune-Management-PowerShell-Device-Policy-Enterprise\Intune\PowerShell-Scripts\Device-Management\Validate Ndesurl.ps1"
"W365 Backup.ps1","58","False","1","67",".EXAMPLE","100","","80","88","C:\Users\wesle\Dropbox\GITHUB\06 - COMPLETED TOOLS\TECH-Azure-Intune-Management-PowerShell-Device-Policy-Enterprise\Intune\PowerShell-Scripts\Device-Management\W365 Backup.ps1"
"W365 Restore.ps1","58","False","1","67",".EXAMPLE","100","","80","88","C:\Users\wesle\Dropbox\GITHUB\06 - COMPLETED TOOLS\TECH-Azure-Intune-Management-PowerShell-Device-Policy-Enterprise\Intune\PowerShell-Scripts\Device-Management\W365 Restore.ps1"
"WE-Enterprise-TeamsCleanup-Remediation.ps1","45","False","1","0",".SYNOPSIS, .DESCRIPTION, .EXAMPLE","100","","80","88","C:\Users\wesle\Dropbox\GITHUB\06 - COMPLETED TOOLS\TECH-Azure-Intune-Management-PowerShell-Device-Policy-Enterprise\Intune\WE-Enterprise-TeamsCleanup-Remediation.ps1"
"Webhookscript.ps1","51","False","1","67",".EXAMPLE","100","","50","78","C:\Users\wesle\Dropbox\GITHUB\06 - COMPLETED TOOLS\TECH-Azure-Intune-Management-PowerShell-Device-Policy-Enterprise\Intune\PowerShell-Scripts\Device-Management\Webhookscript.ps1"
"Win10 Primaryuser Delete.ps1","69","False","1","100","","100","","100","88","C:\Users\wesle\Dropbox\GITHUB\06 - COMPLETED TOOLS\TECH-Azure-Intune-Management-PowerShell-Device-Policy-Enterprise\Intune\PowerShell-Scripts\Device-Management\Win10 Primaryuser Delete.ps1"
"Win10 Primaryuser Get.ps1","69","False","1","100","","100","","100","86","C:\Users\wesle\Dropbox\GITHUB\06 - COMPLETED TOOLS\TECH-Azure-Intune-Management-PowerShell-Device-Policy-Enterprise\Intune\PowerShell-Scripts\Reporting-Analytics\Win10 Primaryuser Get.ps1"
"Win10 Primaryuser Set.ps1","68","False","1","100","","100","","100","80","C:\Users\wesle\Dropbox\GITHUB\06 - COMPLETED TOOLS\TECH-Azure-Intune-Management-PowerShell-Device-Policy-Enterprise\Intune\PowerShell-Scripts\Device-Management\Win10 Primaryuser Set.ps1"
"Win11Settingsfix.ps1","62","False","1","67",".EXAMPLE","100","","100","84","C:\Users\wesle\Dropbox\GITHUB\06 - COMPLETED TOOLS\TECH-Azure-Intune-Management-PowerShell-Device-Policy-Enterprise\Intune\PowerShell-Scripts\Remediation-Scripts\Win11Settingsfix.ps1"
"Win32 Application Add.ps1","68","False","1","100","","100","","100","80","C:\Users\wesle\Dropbox\GITHUB\06 - COMPLETED TOOLS\TECH-Azure-Intune-Management-PowerShell-Device-Policy-Enterprise\Intune\PowerShell-Scripts\Application-Management\Win32 Application Add.ps1"
"Windows Update Detection.ps1","51","False","1","67",".EXAMPLE","100","","50","80","C:\Users\wesle\Dropbox\GITHUB\06 - COMPLETED TOOLS\TECH-Azure-Intune-Management-PowerShell-Device-Policy-Enterprise\Intune\PowerShell-Scripts\Compliance-Detection\Windows Update Detection.ps1"
"Windows10 Softwareupdates Add Assign.ps1","63","False","1","100","","100","","80","74","C:\Users\wesle\Dropbox\GITHUB\06 - COMPLETED TOOLS\TECH-Azure-Intune-Management-PowerShell-Device-Policy-Enterprise\Intune\PowerShell-Scripts\Device-Management\Windows10 Softwareupdates Add Assign.ps1"
"Windows10 Softwareupdates Add.ps1","65","False","1","100","","100","","80","88","C:\Users\wesle\Dropbox\GITHUB\06 - COMPLETED TOOLS\TECH-Azure-Intune-Management-PowerShell-Device-Policy-Enterprise\Intune\PowerShell-Scripts\Device-Management\Windows10 Softwareupdates Add.ps1"
"Winre.ps1","47","False","1","67",".EXAMPLE","100","","30","74","C:\Users\wesle\Dropbox\GITHUB\06 - COMPLETED TOOLS\TECH-Azure-Intune-Management-PowerShell-Device-Policy-Enterprise\Intune\PowerShell-Scripts\Device-Management\Winre.ps1"
"Writeextensionattribute.ps1","39","False","1","67",".EXAMPLE","60","Potential hardcoded credential detected","30","78","C:\Users\wesle\Dropbox\GITHUB\06 - COMPLETED TOOLS\TECH-Azure-Intune-Management-PowerShell-Device-Policy-Enterprise\Intune\PowerShell-Scripts\Device-Management\Writeextensionattribute.ps1"
